X,Y,Z,Label
-0.846297,0.446581,0.290426,304
-0.615121,0.788432,0.000888247,305
0.24572,-0.803414,-0.542353,307
0.215499,0.764937,-0.606985,306
0.871193,0.0580661,0.487495,307
-0.867926,0.402306,-0.291298,305
0.381241,-0.100341,0.919014,307
0.141635,-0.0722035,-0.987282,307
-0.846297,0.446581,0.290426,305
-0.615121,0.788432,0.000888247,306
0.24572,-0.803414,-0.542353,308
0.215499,0.764937,-0.606985,307
0.871193,0.0580661,0.487495,308
-0.867926,0.402306,-0.291298,306
0.381241,-0.100341,0.919014,308
0.141635,-0.0722035,-0.987282,308
-0.846297,0.446581,0.290426,306
-0.615121,0.788432,0.000888247,307
0.24572,-0.803414,-0.542353,309
0.215499,0.764937,-0.606985,308
0.871193,0.0580661,0.487495,309
-0.867926,0.402306,-0.291298,307
0.381241,-0.100341,0.919014,309
0.141635,-0.0722035,-0.987282,309
-0.846297,0.446581,0.290426,307
-0.615121,0.788432,0.000888247,308
0.24572,-0.803414,-0.542353,310
0.215499,0.764937,-0.606985,309
0.871193,0.0580661,0.487495,310
-0.867926,0.402306,-0.291298,308
0.381241,-0.100341,0.919014,310
0.141635,-0.0722035,-0.987282,310
-0.846297,0.446581,0.290426,308
-0.615121,0.788432,0.000888247,309
0.24572,-0.803414,-0.542353,311
0.215499,0.764937,-0.606985,310
0.871193,0.0580661,0.487495,311
-0.867926,0.402306,-0.291298,309
0.381241,-0.100341,0.919014,311
0.141635,-0.0722035,-0.987282,311
-0.846297,0.446581,0.290426,309
-0.615121,0.788432,0.000888247,310
0.24572,-0.803414,-0.542353,312
0.215499,0.764937,-0.606985,311
0.871193,0.0580661,0.487495,312
-0.867926,0.402306,-0.291298,310
0.381241,-0.100341,0.919014,312
0.141635,-0.0722035,-0.987282,312
-0.846297,0.446581,0.290426,310
-0.615121,0.788432,0.000888247,311
0.24572,-0.803414,-0.542353,313
0.215499,0.764937,-0.606985,312
0.871193,0.0580661,0.487495,313
-0.867926,0.402306,-0.291298,311
0.381241,-0.100341,0.919014,313
0.141635,-0.0722035,-0.987282,313
-0.846297,0.446581,0.290426,311
-0.615121,0.788432,0.000888247,312
0.24572,-0.803414,-0.542353,314
0.215499,0.764937,-0.606985,313
0.871193,0.0580661,0.487495,314
-0.867926,0.402306,-0.291298,312
0.381241,-0.100341,0.919014,314
0.141635,-0.0722035,-0.987282,314
-0.846297,0.446581,0.290426,312
-0.615121,0.788432,0.000888247,313
0.24572,-0.803414,-0.542353,315
0.215499,0.764937,-0.606985,314
0.871193,0.0580661,0.487495,315
-0.867926,0.402306,-0.291298,313
0.381241,-0.100341,0.919014,315
0.141635,-0.0722035,-0.987282,315
-0.846297,0.446581,0.290426,313
-0.615121,0.788432,0.000888247,314
0.24572,-0.803414,-0.542353,316
0.215499,0.764937,-0.606985,315
0.871193,0.0580661,0.487495,316
-0.867926,0.402306,-0.291298,314
0.381241,-0.100341,0.919014,316
0.141635,-0.0722035,-0.987282,316
-0.846297,0.446581,0.290426,314
-0.615121,0.788432,0.000888247,315
0.24572,-0.803414,-0.542353,317
0.215499,0.764937,-0.606985,316
0.871193,0.0580661,0.487495,317
-0.867926,0.402306,-0.291298,315
0.381241,-0.100341,0.919014,317
0.141635,-0.0722035,-0.987282,317
-0.846297,0.446581,0.290426,315
-0.615121,0.788432,0.000888247,316
0.24572,-0.803414,-0.542353,318
0.215499,0.764937,-0.606985,317
0.871193,0.0580661,0.487495,318
-0.867926,0.402306,-0.291298,316
0.381241,-0.100341,0.919014,318
0.141635,-0.0722035,-0.987282,318
-0.846297,0.446581,0.290426,316
-0.615121,0.788432,0.000888247,317
0.24572,-0.803414,-0.542353,319
0.215499,0.764937,-0.606985,318
0.871193,0.0580661,0.487495,319
-0.867926,0.402306,-0.291298,317
0.381241,-0.100341,0.919014,319
0.141635,-0.0722035,-0.987282,319
-0.846297,0.446581,0.290426,317
-0.615121,0.788432,0.000888247,318
0.24572,-0.803414,-0.542353,320
0.215499,0.764937,-0.606985,319
0.871193,0.0580661,0.487495,320
-0.867926,0.402306,-0.291298,318
0.381241,-0.100341,0.919014,320
0.141635,-0.0722035,-0.987282,320
-0.846297,0.446581,0.290426,318
-0.615121,0.788432,0.000888247,319
0.24572,-0.803414,-0.542353,321
0.215499,0.764937,-0.606985,320
0.871193,0.0580661,0.487495,321
-0.867926,0.402306,-0.291298,319
0.381241,-0.100341,0.919014,321
0.141635,-0.0722035,-0.987282,321
-0.846297,0.446581,0.290426,319
-0.615121,0.788432,0.000888247,320
0.24572,-0.803414,-0.542353,322
0.215499,0.764937,-0.606985,321
0.871193,0.0580661,0.487495,322
-0.867926,0.402306,-0.291298,320
0.381241,-0.100341,0.919014,322
0.141635,-0.0722035,-0.987282,322
-0.846297,0.446581,0.290426,320
-0.615121,0.788432,0.000888247,321
0.24572,-0.803414,-0.542353,323
0.215499,0.764937,-0.606985,322
0.871193,0.0580661,0.487495,323
-0.867926,0.402306,-0.291298,321
0.381241,-0.100341,0.919014,323
0.141635,-0.0722035,-0.987282,323
-0.846297,0.446581,0.290426,321
-0.615121,0.788432,0.000888247,322
0.24572,-0.803414,-0.542353,324
0.215499,0.764937,-0.606985,323
0.871193,0.0580661,0.487495,324
-0.867926,0.402306,-0.291298,322
0.381241,-0.100341,0.919014,324
0.141635,-0.0722035,-0.987282,324
-0.846297,0.446581,0.290426,322
-0.615121,0.788432,0.000888247,323
0.24572,-0.803414,-0.542353,325
0.215499,0.764937,-0.606985,324
0.871193,0.0580661,0.487495,325
-0.867926,0.402306,-0.291298,323
0.381241,-0.100341,0.919014,325
0.141635,-0.0722035,-0.987282,325
-0.846297,0.446581,0.290426,323
-0.615121,0.788432,0.000888247,324
0.24572,-0.803414,-0.542353,326
0.215499,0.764937,-0.606985,325
0.871193,0.0580661,0.487495,326
-0.867926,0.402306,-0.291298,324
0.381241,-0.100341,0.919014,326
0.141635,-0.0722035,-0.987282,326
-0.846297,0.446581,0.290426,324
-0.615121,0.788432,0.000888247,325
0.24572,-0.803414,-0.542353,327
0.215499,0.764937,-0.606985,326
0.871193,0.0580661,0.487495,327
-0.867926,0.402306,-0.291298,325
0.381241,-0.100341,0.919014,327
0.141635,-0.0722035,-0.987282,327
-0.846297,0.446581,0.290426,325
-0.615121,0.788432,0.000888247,326
0.24572,-0.803414,-0.542353,328
0.215499,0.764937,-0.606985,327
0.871193,0.0580661,0.487495,328
-0.867926,0.402306,-0.291298,326
0.381241,-0.100341,0.919014,328
0.141635,-0.0722035,-0.987282,328
-0.846297,0.446581,0.290426,326
-0.615121,0.788432,0.000888247,327
0.24572,-0.803414,-0.542353,329
0.215499,0.764937,-0.606985,328
0.871193,0.0580661,0.487495,329
-0.867926,0.402306,-0.291298,327
0.381241,-0.100341,0.919014,329
0.141635,-0.0722035,-0.987282,329
-0.846297,0.446581,0.290426,327
-0.615121,0.788432,0.000888247,328
0.24572,-0.803414,-0.542353,330
0.215499,0.764937,-0.606985,329
0.871193,0.0580661,0.487495,330
-0.867926,0.402306,-0.291298,328
0.381241,-0.100341,0.919014,330
0.141635,-0.0722035,-0.987282,330
-0.846297,0.446581,0.290426,328
-0.615121,0.788432,0.000888247,329
0.24572,-0.803414,-0.542353,331
0.215499,0.764937,-0.606985,330
0.871193,0.0580661,0.487495,331
-0.867926,0.402306,-0.291298,329
0.381241,-0.100341,0.919014,331
0.141635,-0.0722035,-0.987282,331
-0.846297,0.446581,0.290426,329
-0.615121,0.788432,0.000888247,330
0.24572,-0.803414,-0.542353,332
0.215499,0.764937,-0.606985,331
0.871193,0.0580661,0.487495,332
-0.867926,0.402306,-0.291298,330
0.381241,-0.100341,0.919014,332
0.141635,-0.0722035,-0.987282,332
-0.846297,0.446581,0.290426,330
-0.615121,0.788432,0.000888247,331
0.24572,-0.803414,-0.542353,333
0.215499,0.764937,-0.606985,332
0.871193,0.0580661,0.487495,333
-0.867926,0.402306,-0.291298,331
0.381241,-0.100341,0.919014,333
0.141635,-0.0722035,-0.987282,333
-0.846297,0.446581,0.290426,331
-0.615121,0.788432,0.000888247,332
0.24572,-0.803414,-0.542353,334
0.215499,0.764937,-0.606985,333
0.871193,0.0580661,0.487495,334
-0.867926,0.402306,-0.291298,332
0.381241,-0.100341,0.919014,334
0.141635,-0.0722035,-0.987282,334
-0.846297,0.446581,0.290426,332
-0.615121,0.788432,0.000888247,333
0.24572,-0.803414,-0.542353,335
0.215499,0.764937,-0.606985,334
0.871193,0.0580661,0.487495,335
-0.867926,0.402306,-0.291298,333
0.381241,-0.100341,0.919014,335
0.141635,-0.0722035,-0.987282,335
-0.846297,0.446581,0.290426,333
-0.615121,0.788432,0.000888247,334
0.24572,-0.803414,-0.542353,336
0.215499,0.764937,-0.606985,335
0.871193,0.0580661,0.487495,336
-0.867926,0.402306,-0.291298,334
0.381241,-0.100341,0.919014,336
0.141635,-0.0722035,-0.987282,336
-0.846297,0.446581,0.290426,334
-0.615121,0.788432,0.000888247,335
0.24572,-0.803414,-0.542353,337
0.215499,0.764937,-0.606985,336
0.871193,0.0580661,0.487495,337
-0.867926,0.402306,-0.291298,335
0.381241,-0.100341,0.919014,337
0.141635,-0.0722035,-0.987282,337
-0.846297,0.446581,0.290426,335
-0.615121,0.788432,0.000888247,336
0.24572,-0.803414,-0.542353,338
0.215499,0.764937,-0.606985,337
0.871193,0.0580661,0.487495,338
-0.867926,0.402306,-0.291298,336
0.381241,-0.100341,0.919014,338
0.141635,-0.0722035,-0.987282,338
-0.846297,0.446581,0.290426,336
-0.615121,0.788432,0.000888247,337
0.24572,-0.803414,-0.542353,339
0.215499,0.764937,-0.606985,338
0.871193,0.0580661,0.487495,339
-0.867926,0.402306,-0.291298,337
0.381241,-0.100341,0.919014,339
0.141635,-0.0722035,-0.987282,339
-0.846297,0.446581,0.290426,337
-0.615121,0.788432,0.000888247,338
0.24572,-0.803414,-0.542353,340
0.215499,0.764937,-0.606985,339
0.871193,0.0580661,0.487495,340
-0.867926,0.402306,-0.291298,338
0.381241,-0.100341,0.919014,340
0.141635,-0.0722035,-0.987282,340
-0.846297,0.446581,0.290426,338
-0.615121,0.788432,0.000888247,339
0.24572,-0.803414,-0.542353,341
0.215499,0.764937,-0.606985,340
0.871193,0.0580661,0.487495,341
-0.867926,0.402306,-0.291298,339
0.381241,-0.100341,0.919014,341
0.141635,-0.0722035,-0.987282,341
-0.846297,0.446581,0.290426,339
-0.615121,0.788432,0.000888247,340
0.24572,-0.803414,-0.542353,342
0.215499,0.764937,-0.606985,341
0.871193,0.0580661,0.487495,342
-0.867926,0.402306,-0.291298,340
0.381241,-0.100341,0.919014,342
0.141635,-0.0722035,-0.987282,342
-0.846297,0.446581,0.290426,340
-0.615121,0.788432,0.000888247,341
0.24572,-0.803414,-0.542353,343
0.215499,0.764937,-0.606985,342
0.871193,0.0580661,0.487495,343
-0.867926,0.402306,-0.291298,341
0.381241,-0.100341,0.919014,343
0.141635,-0.0722035,-0.987282,343
-0.846297,0.446581,0.290426,341
-0.615121,0.788432,0.000888247,342
0.24572,-0.803414,-0.542353,344
0.215499,0.764937,-0.606985,343
0.871193,0.0580661,0.487495,344
-0.867926,0.402306,-0.291298,342
0.381241,-0.100341,0.919014,344
0.141635,-0.0722035,-0.987282,344
-0.846297,0.446581,0.290426,342
-0.615121,0.788432,0.000888247,343
0.24572,-0.803414,-0.542353,345
0.215499,0.764937,-0.606985,344
0.871193,0.0580661,0.487495,345
-0.867926,0.402306,-0.291298,343
0.381241,-0.100341,0.919014,345
0.141635,-0.0722035,-0.987282,345
-0.846297,0.446581,0.290426,343
-0.615121,0.788432,0.000888247,344
0.24572,-0.803414,-0.542353,346
0.215499,0.764937,-0.606985,345
0.871193,0.0580661,0.487495,346
-0.867926,0.402306,-0.291298,344
0.381241,-0.100341,0.919014,346
0.141635,-0.0722035,-0.987282,346
-0.846297,0.446581,0.290426,344
-0.615121,0.788432,0.000888247,345
0.24572,-0.803414,-0.542353,347
0.215499,0.764937,-0.606985,346
0.871193,0.0580661,0.487495,347
-0.867926,0.402306,-0.291298,345
0.381241,-0.100341,0.919014,347
0.141635,-0.0722035,-0.987282,347
-0.846297,0.446581,0.290426,345
-0.615121,0.788432,0.000888247,346
0.24572,-0.803414,-0.542353,348
0.215499,0.764937,-0.606985,347
0.871193,0.0580661,0.487495,348
-0.867926,0.402306,-0.291298,346
0.381241,-0.100341,0.919014,348
0.141635,-0.0722035,-0.987282,348
-0.846297,0.446581,0.290426,346
-0.615121,0.788432,0.000888247,347
0.24572,-0.803414,-0.542353,349
0.215499,0.764937,-0.606985,348
0.871193,0.0580661,0.487495,349
-0.867926,0.402306,-0.291298,347
0.381241,-0.100341,0.919014,349
0.141635,-0.0722035,-0.987282,349
-0.846297,0.446581,0.290426,347
-0.615121,0.788432,0.000888247,348
0.24572,-0.803414,-0.542353,350
0.215499,0.764937,-0.606985,349
0.871193,0.0580661,0.487495,350
-0.867926,0.402306,-0.291298,348
0.381241,-0.100341,0.919014,350
0.141635,-0.0722035,-0.987282,350
-0.846297,0.446581,0.290426,348
-0.615121,0.788432,0.000888247,349
0.24572,-0.803414,-0.542353,351
0.215499,0.764937,-0.606985,350
0.871193,0.0580661,0.487495,351
-0.867926,0.402306,-0.291298,349
0.381241,-0.100341,0.919014,351
0.141635,-0.0722035,-0.987282,351
-0.846297,0.446581,0.290426,349
-0.615121,0.788432,0.000888247,350
0.24572,-0.803414,-0.542353,352
0.215499,0.764937,-0.606985,351
0.871193,0.0580661,0.487495,352
-0.867926,0.402306,-0.291298,350
0.381241,-0.100341,0.919014,352
0.141635,-0.0722035,-0.987282,352
-0.846297,0.446581,0.290426,350
-0.615121,0.788432,0.000888247,351
0.24572,-0.803414,-0.542353,353
0.215499,0.764937,-0.606985,352
0.871193,0.0580661,0.487495,353
-0.867926,0.402306,-0.291298,351
0.381241,-0.100341,0.919014,353
0.141635,-0.0722035,-0.987282,353
-0.846297,0.446581,0.290426,351
-0.615121,0.788432,0.000888247,352
0.24572,-0.803414,-0.542353,354
0.215499,0.764937,-0.606985,353
0.871193,0.0580661,0.487495,354
-0.867926,0.402306,-0.291298,352
0.381241,-0.100341,0.919014,354
0.141635,-0.0722035,-0.987282,354
-0.846297,0.446581,0.290426,352
-0.615121,0.788432,0.000888247,353
0.24572,-0.803414,-0.542353,355
0.215499,0.764937,-0.606985,354
0.871193,0.0580661,0.487495,355
-0.867926,0.402306,-0.291298,353
0.381241,-0.100341,0.919014,355
0.141635,-0.0722035,-0.987282,355
-0.846297,0.446581,0.290426,353
-0.615121,0.788432,0.000888247,354
0.24572,-0.803414,-0.542353,356
0.215499,0.764937,-0.606985,355
0.871193,0.0580661,0.487495,356
-0.867926,0.402306,-0.291298,354
0.381241,-0.100341,0.919014,356
0.141635,-0.0722035,-0.987282,356
-0.846297,0.446581,0.290426,354
-0.615121,0.788432,0.000888247,355
0.24572,-0.803414,-0.542353,357
0.215499,0.764937,-0.606985,356
0.871193,0.0580661,0.487495,357
-0.867926,0.402306,-0.291298,355
0.381241,-0.100341,0.919014,357
0.141635,-0.0722035,-0.987282,357
-0.846297,0.446581,0.290426,355
-0.615121,0.788432,0.000888247,356
0.24572,-0.803414,-0.542353,358
0.215499,0.764937,-0.606985,357
0.871193,0.0580661,0.487495,358
-0.867926,0.402306,-0.291298,356
0.381241,-0.100341,0.919014,358
0.141635,-0.0722035,-0.987282,358
-0.846297,0.446581,0.290426,356
-0.615121,0.788432,0.000888247,357
0.24572,-0.803414,-0.542353,359
0.215499,0.764937,-0.606985,358
0.871193,0.0580661,0.487495,359
-0.867926,0.402306,-0.291298,357
0.381241,-0.100341,0.919014,359
0.141635,-0.0722035,-0.987282,359
-0.846297,0.446581,0.290426,357
-0.615121,0.788432,0.000888247,358
0.24572,-0.803414,-0.542353,360
0.215499,0.764937,-0.606985,359
0.871193,0.0580661,0.487495,360
-0.867926,0.402306,-0.291298,358
0.381241,-0.100341,0.919014,360
0.141635,-0.0722035,-0.987282,360
-0.846297,0.446581,0.290426,358
-0.615121,0.788432,0.000888247,359
0.24572,-0.803414,-0.542353,361
0.215499,0.764937,-0.606985,360
0.871193,0.0580661,0.487495,361
-0.867926,0.402306,-0.291298,359
0.381241,-0.100341,0.919014,361
0.141635,-0.0722035,-0.987282,361
-0.846297,0.446581,0.290426,359
-0.615121,0.788432,0.000888247,360
0.24572,-0.803414,-0.542353,362
0.215499,0.764937,-0.606985,361
0.871193,0.0580661,0.487495,362
-0.867926,0.402306,-0.291298,360
0.381241,-0.100341,0.919014,362
0.141635,-0.0722035,-0.987282,362
-0.846297,0.446581,0.290426,360
-0.615121,0.788432,0.000888247,361
0.24572,-0.803414,-0.542353,363
0.215499,0.764937,-0.606985,362
0.871193,0.0580661,0.487495,363
-0.867926,0.402306,-0.291298,361
0.381241,-0.100341,0.919014,363
0.141635,-0.0722035,-0.987282,363
-0.846297,0.446581,0.290426,361
-0.615121,0.788432,0.000888247,362
0.24572,-0.803414,-0.542353,364
0.215499,0.764937,-0.606985,363
0.871193,0.0580661,0.487495,364
-0.867926,0.402306,-0.291298,362
0.381241,-0.100341,0.919014,364
0.141635,-0.0722035,-0.987282,364
-0.846297,0.446581,0.290426,362
-0.615121,0.788432,0.000888247,363
0.24572,-0.803414,-0.542353,365
0.215499,0.764937,-0.606985,364
0.871193,0.0580661,0.487495,365
-0.867926,0.402306,-0.291298,363
0.381241,-0.100341,0.919014,365
0.141635,-0.0722035,-0.987282,365
-0.846297,0.446581,0.290426,363
-0.615121,0.788432,0.000888247,364
0.24572,-0.803414,-0.542353,366
0.215499,0.764937,-0.606985,365
0.871193,0.0580661,0.487495,366
-0.867926,0.402306,-0.291298,364
0.381241,-0.100341,0.919014,366
0.141635,-0.0722035,-0.987282,366
-0.846297,0.446581,0.290426,364
-0.615121,0.788432,0.000888247,365
0.24572,-0.803414,-0.542353,367
0.215499,0.764937,-0.606985,366
0.871193,0.0580661,0.487495,367
-0.867926,0.402306,-0.291298,365
0.381241,-0.100341,0.919014,367
0.141635,-0.0722035,-0.987282,367
-0.846297,0.446581,0.290426,365
-0.615121,0.788432,0.000888247,366
0.24572,-0.803414,-0.542353,368
0.215499,0.764937,-0.606985,367
0.871193,0.0580661,0.487495,368
-0.867926,0.402306,-0.291298,366
0.381241,-0.100341,0.919014,368
0.141635,-0.0722035,-0.987282,368
-0.846297,0.446581,0.290426,366
-0.615121,0.788432,0.000888247,367
0.24572,-0.803414,-0.542353,369
0.215499,0.764937,-0.606985,368
0.871193,0.0580661,0.487495,369
-0.867926,0.402306,-0.291298,367
0.381241,-0.100341,0.919014,369
0.141635,-0.0722035,-0.987282,369
-0.846297,0.446581,0.290426,367
-0.615121,0.788432,0.000888247,368
0.24572,-0.803414,-0.542353,370
0.215499,0.764937,-0.606985,369
0.871193,0.0580661,0.487495,370
-0.867926,0.402306,-0.291298,368
0.381241,-0.100341,0.919014,370
0.141635,-0.0722035,-0.987282,370
-0.846297,0.446581,0.290426,368
-0.615121,0.788432,0.000888247,369
0.24572,-0.803414,-0.542353,371
0.215499,0.764937,-0.606985,370
0.871193,0.0580661,0.487495,371
-0.867926,0.402306,-0.291298,369
0.381241,-0.100341,0.919014,371
0.141635,-0.0722035,-0.987282,371
-0.846297,0.446581,0.290426,369
-0.615121,0.788432,0.000888247,370
0.24572,-0.803414,-0.542353,372
0.215499,0.764937,-0.606985,371
0.871193,0.0580661,0.487495,372
-0.867926,0.402306,-0.291298,370
0.381241,-0.100341,0.919014,372
0.141635,-0.0722035,-0.987282,372
-0.846297,0.446581,0.290426,370
-0.615121,0.788432,0.000888247,371
0.24572,-0.803414,-0.542353,373
0.215499,0.764937,-0.606985,372
0.871193,0.0580661,0.487495,373
-0.867926,0.402306,-0.291298,371
0.381241,-0.100341,0.919014,373
0.141635,-0.0722035,-0.987282,373
-0.846297,0.446581,0.290426,371
-0.615121,0.788432,0.000888247,372
0.24572,-0.803414,-0.542353,374
0.215499,0.764937,-0.606985,373
0.871193,0.0580661,0.487495,374
-0.867926,0.402306,-0.291298,372
0.381241,-0.100341,0.919014,374
0.141635,-0.0722035,-0.987282,374
-0.846297,0.446581,0.290426,372
-0.615121,0.788432,0.000888247,373
0.24572,-0.803414,-0.542353,375
0.215499,0.764937,-0.606985,374
0.871193,0.0580661,0.487495,375
-0.867926,0.402306,-0.291298,373
0.381241,-0.100341,0.919014,375
0.141635,-0.0722035,-0.987282,375
-0.846297,0.446581,0.290426,373
-0.615121,0.788432,0.000888247,374
0.24572,-0.803414,-0.542353,376
0.215499,0.764937,-0.606985,375
0.871193,0.0580661,0.487495,376
-0.867926,0.402306,-0.291298,374
0.381241,-0.100341,0.919014,376
0.141635,-0.0722035,-0.987282,376
-0.846297,0.446581,0.290426,374
-0.615121,0.788432,0.000888247,375
0.24572,-0.803414,-0.542353,377
0.215499,0.764937,-0.606985,376
0.871193,0.0580661,0.487495,377
-0.867926,0.402306,-0.291298,375
0.381241,-0.100341,0.919014,377
0.141635,-0.0722035,-0.987282,377
-0.846297,0.446581,0.290426,375
-0.615121,0.788432,0.000888247,376
0.24572,-0.803414,-0.542353,378
0.215499,0.764937,-0.606985,377
0.871193,0.0580661,0.487495,378
-0.867926,0.402306,-0.291298,376
0.381241,-0.100341,0.919014,378
0.141635,-0.0722035,-0.987282,378
-0.846297,0.446581,0.290426,376
-0.615121,0.788432,0.000888247,377
0.24572,-0.803414,-0.542353,379
0.215499,0.764937,-0.606985,378
0.871193,0.0580661,0.487495,379
-0.867926,0.402306,-0.291298,377
0.381241,-0.100341,0.919014,379
0.141635,-0.0722035,-0.987282,379
-0.846297,0.446581,0.290426,377
-0.615121,0.788432,0.000888247,378
0.24572,-0.803414,-0.542353,380
0.215499,0.764937,-0.606985,379
0.871193,0.0580661,0.487495,380
-0.867926,0.402306,-0.291298,378
0.381241,-0.100341,0.919014,380
0.141635,-0.0722035,-0.987282,380
-0.846297,0.446581,0.290426,378
-0.615121,0.788432,0.000888247,379
0.24572,-0.803414,-0.542353,381
0.215499,0.764937,-0.606985,380
0.871193,0.0580661,0.487495,381
-0.867926,0.402306,-0.291298,379
0.381241,-0.100341,0.919014,381
0.141635,-0.0722035,-0.987282,381
-0.846297,0.446581,0.290426,379
-0.615121,0.788432,0.000888247,380
0.24572,-0.803414,-0.542353,382
0.215499,0.764937,-0.606985,381
0.871193,0.0580661,0.487495,382
-0.867926,0.402306,-0.291298,380
0.381241,-0.100341,0.919014,382
0.141635,-0.0722035,-0.987282,382
-0.846297,0.446581,0.290426,380
-0.615121,0.788432,0.000888247,381
0.24572,-0.803414,-0.542353,383
0.215499,0.764937,-0.606985,382
0.871193,0.0580661,0.487495,383
-0.867926,0.402306,-0.291298,381
0.381241,-0.100341,0.919014,383
0.141635,-0.0722035,-0.987282,383
-0.846297,0.446581,0.290426,381
-0.615121,0.788432,0.000888247,382
0.24572,-0.803414,-0.542353,384
0.215499,0.764937,-0.606985,383
0.871193,0.0580661,0.487495,384
-0.867926,0.402306,-0.291298,382
0.381241,-0.100341,0.919014,384
0.141635,-0.0722035,-0.987282,384
-0.846297,0.446581,0.290426,382
-0.615121,0.788432,0.000888247,383
0.24572,-0.803414,-0.542353,385
0.215499,0.764937,-0.606985,384
0.871193,0.0580661,0.487495,385
-0.867926,0.402306,-0.291298,383
0.381241,-0.100341,0.919014,385
0.141635,-0.0722035,-0.987282,385
-0.846297,0.446581,0.290426,383
-0.615121,0.788432,0.000888247,384
0.24572,-0.803414,-0.542353,386
0.215499,0.764937,-0.606985,385
0.871193,0.0580661,0.487495,386
-0.867926,0.402306,-0.291298,384
0.381241,-0.100341,0.919014,386
0.141635,-0.0722035,-0.987282,386
-0.846297,0.446581,0.290426,384
-0.615121,0.788432,0.000888247,385
0.24572,-0.803414,-0.542353,387
0.215499,0.764937,-0.606985,386
0.871193,0.0580661,0.487495,387
-0.867926,0.402306,-0.291298,385
0.381241,-0.100341,0.919014,387
0.141635,-0.0722035,-0.987282,387
-0.846297,0.446581,0.290426,385
-0.615121,0.788432,0.000888247,386
0.24572,-0.803414,-0.542353,388
0.215499,0.764937,-0.606985,387
0.871193,0.0580661,0.487495,388
-0.867926,0.402306,-0.291298,386
0.381241,-0.100341,0.919014,388
0.141635,-0.0722035,-0.987282,388
-0.846297,0.446581,0.290426,386
-0.615121,0.788432,0.000888247,387
0.24572,-0.803414,-0.542353,389
0.215499,0.764937,-0.606985,388
0.871193,0.0580661,0.487495,389
-0.867926,0.402306,-0.291298,387
0.381241,-0.100341,0.919014,389
0.141635,-0.0722035,-0.987282,389
-0.846297,0.446581,0.290426,387
-0.615121,0.788432,0.000888247,388
0.24572,-0.803414,-0.542353,390
0.215499,0.764937,-0.606985,389
0.871193,0.0580661,0.487495,390
-0.867926,0.402306,-0.291298,388
0.381241,-0.100341,0.919014,390
0.141635,-0.0722035,-0.987282,390
-0.846297,0.446581,0.290426,388
-0.615121,0.788432,0.000888247,389
0.24572,-0.803414,-0.542353,391
0.215499,0.764937,-0.606985,390
0.871193,0.0580661,0.487495,391
-0.867926,0.402306,-0.291298,389
0.381241,-0.100341,0.919014,391
0.141635,-0.0722035,-0.987282,391
-0.846297,0.446581,0.290426,389
-0.615121,0.788432,0.000888247,390
0.24572,-0.803414,-0.542353,392
0.215499,0.764937,-0.606985,391
0.871193,0.0580661,0.487495,392
-0.867926,0.402306,-0.291298,390
0.381241,-0.100341,0.919014,392
0.141635,-0.0722035,-0.987282,392
-0.846297,0.446581,0.290426,390
-0.615121,0.788432,0.000888247,391
0.24572,-0.803414,-0.542353,393
0.215499,0.764937,-0.606985,392
0.871193,0.0580661,0.487495,393
-0.867926,0.402306,-0.291298,391
0.381241,-0.100341,0.919014,393
0.141635,-0.0722035,-0.987282,393
-0.846297,0.446581,0.290426,391
-0.615121,0.788432,0.000888247,392
0.24572,-0.803414,-0.542353,394
0.215499,0.764937,-0.606985,393
0.871193,0.0580661,0.487495,394
-0.867926,0.402306,-0.291298,392
0.381241,-0.100341,0.919014,394
0.141635,-0.0722035,-0.987282,394
-0.846297,0.446581,0.290426,392
-0.615121,0.788432,0.000888247,393
0.24572,-0.803414,-0.542353,395
0.215499,0.764937,-0.606985,394
0.871193,0.0580661,0.487495,395
-0.867926,0.402306,-0.291298,393
0.381241,-0.100341,0.919014,395
0.141635,-0.0722035,-0.987282,395
-0.846297,0.446581,0.290426,393
-0.615121,0.788432,0.000888247,394
0.24572,-0.803414,-0.542353,396
0.215499,0.764937,-0.606985,395
0.871193,0.0580661,0.487495,396
-0.867926,0.402306,-0.291298,394
0.381241,-0.100341,0.919014,396
0.141635,-0.0722035,-0.987282,396
-0.846297,0.446581,0.290426,394
-0.615121,0.788432,0.000888247,395
0.24572,-0.803414,-0.542353,397
0.215499,0.764937,-0.606985,396
0.871193,0.0580661,0.487495,397
-0.867926,0.402306,-0.291298,395
0.381241,-0.100341,0.919014,397
0.141635,-0.0722035,-0.987282,397
-0.846297,0.446581,0.290426,395
-0.615121,0.788432,0.000888247,396
0.24572,-0.803414,-0.542353,398
0.215499,0.764937,-0.606985,397
0.871193,0.0580661,0.487495,398
-0.867926,0.402306,-0.291298,396
0.381241,-0.100341,0.919014,398
0.141635,-0.0722035,-0.987282,398
-0.846297,0.446581,0.290426,396
-0.615121,0.788432,0.000888247,397
0.24572,-0.803414,-0.542353,399
0.215499,0.764937,-0.606985,398
0.871193,0.0580661,0.487495,399
-0.867926,0.402306,-0.291298,397
0.381241,-0.100341,0.919014,399
0.141635,-0.0722035,-0.987282,399
-0.846297,0.446581,0.290426,397
-0.615121,0.788432,0.000888247,398
0.24572,-0.803414,-0.542353,400
0.215499,0.764937,-0.606985,399
0.871193,0.0580661,0.487495,400
-0.867926,0.402306,-0.291298,398
0.381241,-0.100341,0.919014,400
